[0, 155.38680000000002, 41.6396, 3.0]
[1, 80.7402, 71.5998, 22.0]
[2, 170.113, 14.2184, 137.0]
[3, 170.113, 15.234000000000002, 139.0]
[4, 61.951600000000006, 56.3658, 140.0]
[5, 110.7004, 15.234000000000002, 142.0]
[6, 110.7004, 14.7262, 143.0]
[7, 170.113, 15.234000000000002, 143.0]
[8, 243.74400000000003, 154.87900000000002, 144.0]
[9, 111.2082, 15.234000000000002, 146.0]
[10, 90.89620000000001, 71.5998, 256.0]
[11, 164.01940000000002, 47.2254, 278.0]
